epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
1,7.78867,1.19373,2.98457,2.87911,0.01371,0.50265,0.86543,0.92453,0.97476,0.72853,0.8205,0.84222,0.91191,0.60968,1.50574,2.00212,0.76346,0.00894,0,0,0,0
